strategy,variant,out_of_sample_risk_adjusted_score,out_of_sample_total_return,out_of_sample_max_drawdown
breakout,base,1.2660899647383057,0.0004489063172319341,0.0006303775560415614
breakout,entry_window_minus,0.8738949199707763,0.00028951728848491953,0.0007381195543623154
breakout,entry_window_plus,-0.007010650880718879,-2.1281420059526823e-06,0.0006187821853254061
