strategy,period,total_return,risk_adjusted_score,max_drawdown,closed_trades,regime
breakout,2025Q1,0.0,0.0,0.0,0.0,recovery
breakout,2025Q2,0.00030424014923813303,2.2905063880620657,0.00013400403155172658,4.0,recovery
breakout,2025Q3,8.209196236119709e-05,0.41047448500764033,0.0003056525924047815,4.0,recovery
breakout,2025Q4,-0.0002850753214854729,-1.2521177195763475,0.00034339350919709855,7.0,recovery
breakout,2026Q1,-0.0004683705100098079,-2.617180057763946,0.0006546479288553897,4.0,recovery
breakout,2026Q2,0.0,0.0,0.0,0.0,recovery
