timestamp,symbol,side,qty,close,fill_price,notional,realized_pnl,holding_days,signal
2025-04-29 04:00:00+00:00,EWZ,buy,10.966916,27.355,27.3686775,300.14998717359,0.0,0.0,long
2025-04-29 04:00:00+00:00,EFA,buy,3.534817,84.87,84.912435,300.149918749395,0.0,0.0,long
2025-04-29 04:00:00+00:00,EEM,buy,6.874427,43.64,43.66182,300.14999427713997,0.0,0.0,long
2025-05-05 04:00:00+00:00,EWZ,sell,10.966916,26.71,26.696645000000004,292.77986319682003,-7.370123976769963,6.0,exit
2025-05-22 04:00:00+00:00,EEM,sell,6.874427,46.025,46.0019875,316.23730492366246,16.087310646522496,23.0,exit
2025-05-27 04:00:00+00:00,SPY,buy,0.507562,591.06,591.3555299999999,300.14959551785995,0.0,0.0,long
2025-05-28 04:00:00+00:00,SPY,sell,0.507562,587.8,587.5061,298.19577112819997,-1.9538243896599916,1.0,exit
2025-05-29 04:00:00+00:00,SPY,buy,0.508517,589.95,590.2449750000001,300.14960395207504,0.0,0.0,long
2025-06-13 04:00:00+00:00,EFA,sell,3.534817,89.24,89.19538,315.28934554546,15.139426796064992,45.0,exit
2025-06-13 04:00:00+00:00,SPY,sell,0.508517,596.78,596.48161,303.32103887237,3.171434920294989,15.0,exit
2025-06-13 04:00:00+00:00,EEM,buy,6.366047,47.125,47.1485625,300.1499648574375,0.0,0.0,long
2025-06-16 04:00:00+00:00,SPY,buy,0.497755,602.705,603.0063525,300.1494269886375,0.0,0.0,long
2025-06-17 04:00:00+00:00,EEM,sell,6.366047,46.615,46.59169250000001,296.60490426454754,-3.545060592889932,4.0,exit
2025-06-17 04:00:00+00:00,SPY,sell,0.497755,597.6,597.3012000000001,297.3096588060001,-2.8397681826374703,1.0,exit
2025-06-18 04:00:00+00:00,AMD,buy,2.36593,126.8,126.86339999999998,300.149923962,0.0,0.0,long
2025-06-18 04:00:00+00:00,BAC,buy,6.659267,45.05,45.07252499999999,300.14997833917494,0.0,0.0,long
2025-07-03 04:00:00+00:00,AMD,sell,2.36593,137.91,137.841045,326.12226359685,25.97233963485006,15.0,exit
2025-07-03 04:00:00+00:00,SPY,buy,0.479685,625.41,625.7227049999999,300.14979574792494,0.0,0.0,long
2025-07-08 04:00:00+00:00,BAC,sell,6.659267,47.14,47.11643,313.76088745681,13.610909117635062,20.0,exit
2025-07-08 04:00:00+00:00,EEM,buy,6.20155,48.375,48.3991875,300.149981240625,0.0,0.0,long
2025-07-08 04:00:00+00:00,AAPL,buy,1.427925,210.095,210.20004749999998,300.1499028264375,0.0,0.0,long
2025-07-09 04:00:00+00:00,EEM,sell,6.20155,48.28,48.255860000000006,299.261128583,-0.8888526576249439,1.0,exit
2025-07-14 04:00:00+00:00,AAPL,sell,1.427925,208.65,208.54567500000002,297.787582974375,-2.3623198520624507,6.0,exit
2025-07-14 04:00:00+00:00,AMD,buy,2.051282,146.25,146.323125,300.14999249625004,0.0,0.0,long
2025-07-15 04:00:00+00:00,SPY,sell,0.479685,622.19,621.8789050000001,298.30598254492503,-1.8438132029998848,12.0,exit
2025-07-16 04:00:00+00:00,SPY,buy,0.480592,624.23,624.542115,300.14994413208,0.0,0.0,long
2025-07-31 04:00:00+00:00,SPY,sell,0.480592,631.9,631.58405,303.53424175760006,3.384297625520039,15.0,exit
2025-08-06 04:00:00+00:00,AMD,sell,2.051282,163.08,162.99846000000002,334.3558070257201,34.20581452947004,23.0,exit
2025-08-06 04:00:00+00:00,AAPL,buy,1.406634,213.275,213.38163749999998,300.14986628317496,0.0,0.0,long
2025-08-06 04:00:00+00:00,SPY,buy,0.474158,632.7,633.01635,300.1497664833,0.0,0.0,long
2025-08-06 04:00:00+00:00,EEM,buy,6.114961,49.06,49.08453,300.14998665333,0.0,0.0,long
2025-08-20 04:00:00+00:00,AAPL,sell,1.406634,225.975,225.86201250000002,317.705186090925,17.555319807750053,14.0,exit
2025-08-20 04:00:00+00:00,EEM,sell,6.114961,49.74,49.71513,304.00608105993,3.856094406600007,14.0,exit
2025-08-20 04:00:00+00:00,SPY,sell,0.474158,637.92,637.60104,302.32363392432,2.173867441020011,14.0,exit
2025-08-20 04:00:00+00:00,BAC,buy,6.203473,48.36,48.38417999999999,300.14995425713994,0.0,0.0,long
2025-08-20 04:00:00+00:00,XLF,buy,5.675368,52.86,52.88643,300.14995245624,0.0,0.0,long
2025-09-05 04:00:00+00:00,BAC,sell,6.203473,49.76,49.73512,308.53047407176,8.380519814620053,16.0,exit
2025-09-05 04:00:00+00:00,XLF,sell,5.675368,53.085,53.0584575,301.12627182486,0.9763193686200328,16.0,exit
2025-09-05 04:00:00+00:00,AAPL,buy,1.251721,239.67,239.78983499999998,300.149972056035,0.0,0.0,long
2025-09-05 04:00:00+00:00,EWZ,buy,10.121457,29.64,29.654819999999997,300.14998547273996,0.0,0.0,long
2025-09-05 04:00:00+00:00,SPY,buy,0.46352,647.22,647.54361,300.14941410719996,0.0,0.0,long
2025-09-09 04:00:00+00:00,AAPL,sell,1.251721,234.35,234.23282500000002,293.19414594182507,-6.955826114209954,4.0,exit
2025-09-24 04:00:00+00:00,SPY,sell,0.46352,661.07,660.7394650000001,306.26595681680004,6.116542709600076,19.0,exit
2025-09-24 04:00:00+00:00,EEM,buy,5.648653,53.11,53.136554999999994,300.149960810415,0.0,0.0,long
2025-09-25 04:00:00+00:00,EEM,sell,5.648653,52.81,52.783595000000005,298.15621224753505,-1.9937485628799372,1.0,exit
