strategy,recommendation,benchmark_valid,benchmark_invalid_reasons,walk_forward_available,evaluation_mode,selection_score,source,sensitivity_stability_score,symbol_concentration,in_sample_start_at,in_sample_end_at,out_of_sample_start_at,out_of_sample_end_at,in_sample_trading_days,in_sample_trades,in_sample_closed_trades,in_sample_gross_exposure,in_sample_gross_exposure_usage,in_sample_total_return,in_sample_annualized_return,in_sample_max_drawdown,in_sample_volatility,in_sample_sharpe_like,in_sample_risk_adjusted_score,in_sample_win_rate,in_sample_avg_holding_days,in_sample_turnover,out_of_sample_trading_days,out_of_sample_trades,out_of_sample_closed_trades,out_of_sample_gross_exposure,out_of_sample_gross_exposure_usage,out_of_sample_total_return,out_of_sample_annualized_return,out_of_sample_max_drawdown,out_of_sample_volatility,out_of_sample_sharpe_like,out_of_sample_risk_adjusted_score,out_of_sample_win_rate,out_of_sample_avg_holding_days,out_of_sample_turnover,combined_start_at,combined_end_at,combined_trading_days,combined_trades,combined_closed_trades,combined_gross_exposure,combined_gross_exposure_usage,combined_total_return,combined_annualized_return,combined_max_drawdown,combined_volatility,combined_sharpe_like,combined_risk_adjusted_score,combined_win_rate,combined_avg_holding_days,combined_turnover,walk_forward_folds,walk_forward_total_return,walk_forward_annualized_return,walk_forward_max_drawdown,walk_forward_volatility,walk_forward_sharpe_like,walk_forward_risk_adjusted_score,walk_forward_win_rate,walk_forward_closed_trades,walk_forward_avg_holding_days,walk_forward_turnover,spy_in_sample_start_at,spy_in_sample_end_at,spy_in_sample_trading_days,spy_in_sample_trades,spy_in_sample_closed_trades,spy_in_sample_gross_exposure,spy_in_sample_gross_exposure_usage,spy_in_sample_total_return,spy_in_sample_annualized_return,spy_in_sample_max_drawdown,spy_in_sample_volatility,spy_in_sample_sharpe_like,spy_in_sample_risk_adjusted_score,spy_in_sample_win_rate,spy_in_sample_avg_holding_days,spy_in_sample_turnover,spy_out_of_sample_start_at,spy_out_of_sample_end_at,spy_out_of_sample_trading_days,spy_out_of_sample_trades,spy_out_of_sample_closed_trades,spy_out_of_sample_gross_exposure,spy_out_of_sample_gross_exposure_usage,spy_out_of_sample_total_return,spy_out_of_sample_annualized_return,spy_out_of_sample_max_drawdown,spy_out_of_sample_volatility,spy_out_of_sample_sharpe_like,spy_out_of_sample_risk_adjusted_score,spy_out_of_sample_win_rate,spy_out_of_sample_avg_holding_days,spy_out_of_sample_turnover,spy_combined_start_at,spy_combined_end_at,spy_combined_trading_days,spy_combined_trades,spy_combined_closed_trades,spy_combined_gross_exposure,spy_combined_gross_exposure_usage,spy_combined_total_return,spy_combined_annualized_return,spy_combined_max_drawdown,spy_combined_volatility,spy_combined_sharpe_like,spy_combined_risk_adjusted_score,spy_combined_win_rate,spy_combined_avg_holding_days,spy_combined_turnover,equal_weight_in_sample_start_at,equal_weight_in_sample_end_at,equal_weight_in_sample_trading_days,equal_weight_in_sample_trades,equal_weight_in_sample_closed_trades,equal_weight_in_sample_gross_exposure,equal_weight_in_sample_gross_exposure_usage,equal_weight_in_sample_total_return,equal_weight_in_sample_annualized_return,equal_weight_in_sample_max_drawdown,equal_weight_in_sample_volatility,equal_weight_in_sample_sharpe_like,equal_weight_in_sample_risk_adjusted_score,equal_weight_in_sample_win_rate,equal_weight_in_sample_avg_holding_days,equal_weight_in_sample_turnover,equal_weight_out_of_sample_start_at,equal_weight_out_of_sample_end_at,equal_weight_out_of_sample_trading_days,equal_weight_out_of_sample_trades,equal_weight_out_of_sample_closed_trades,equal_weight_out_of_sample_gross_exposure,equal_weight_out_of_sample_gross_exposure_usage,equal_weight_out_of_sample_total_return,equal_weight_out_of_sample_annualized_return,equal_weight_out_of_sample_max_drawdown,equal_weight_out_of_sample_volatility,equal_weight_out_of_sample_sharpe_like,equal_weight_out_of_sample_risk_adjusted_score,equal_weight_out_of_sample_win_rate,equal_weight_out_of_sample_avg_holding_days,equal_weight_out_of_sample_turnover,equal_weight_combined_start_at,equal_weight_combined_end_at,equal_weight_combined_trading_days,equal_weight_combined_trades,equal_weight_combined_closed_trades,equal_weight_combined_gross_exposure,equal_weight_combined_gross_exposure_usage,equal_weight_combined_total_return,equal_weight_combined_annualized_return,equal_weight_combined_max_drawdown,equal_weight_combined_volatility,equal_weight_combined_sharpe_like,equal_weight_combined_risk_adjusted_score,equal_weight_combined_win_rate,equal_weight_combined_avg_holding_days,equal_weight_combined_turnover,spy_out_of_sample_risk_adjusted_score_delta,spy_out_of_sample_total_return_delta,spy_out_of_sample_max_drawdown_delta,equal_weight_out_of_sample_risk_adjusted_score_delta,equal_weight_out_of_sample_total_return_delta,equal_weight_out_of_sample_max_drawdown_delta,rank,winner
breakout,pass,True,,True,walk_forward,0.9134029141436272,alpaca,1.257324508698581,0.28354962229259645,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,192.0,28.0,13.0,523.541927970651,0.00523541927970651,0.0023260517835577144,0.003054051953695458,0.0005335991149263419,0.0015689494995445978,1.9443882020212833,1.9438546029063568,0.6153846153846154,28.076923076923077,0.08606366512689512,83.0,11.0,4.0,359.8966191318675,0.003598966191318675,0.00043915017358187036,0.001333919620065016,0.0006303775560415614,0.001077000988372985,1.2382664940265327,1.2376361164704912,0.25,18.5,0.03275888710080652,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,43.0,20.0,512.5535998347455,0.005125535998347455,0.0028021937848339284,0.002567527885649401,0.0006644041913045351,0.0014597499655952103,1.7573665651835875,1.7567021609922828,0.6,29.0,0.1311699128712429,2.0,0.0001133511877439708,0.0004537663248656565,0.00042691698039704074,0.000848714298540157,0.9138298311240243,0.9134029141436272,0.5,6.0,17.25,0.020966380528855286,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,192.0,1.0,0.0,111316.08655571798,1.1131608655571799,0.20608108108108114,0.27881188213013264,0.13695570945681723,0.1937510518627136,1.3659289215171901,1.228973212060373,0.0,0.0,0.0,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,83.0,1.0,0.0,100091.29269679672,1.0009129269679673,0.03854405454652321,0.12167862372257843,0.09131166161057025,0.13838050269314203,0.899066842587228,0.8077551809766578,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,1.0,0.0,114369.51631410736,1.1436951631410737,0.2599835983740997,0.23586415803784155,0.13695570945681723,0.17896316149195934,1.2726029715827316,1.1356472621259144,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,192.0,1.0,0.0,116888.158986506,1.16888158986506,0.2670560888677862,0.3643303502055695,0.16694087688700676,0.2286357424915671,1.4730773639105585,1.3061364870235517,0.0,0.0,0.0,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,83.0,1.0,0.0,99580.77869289486,0.9958077869289487,0.06499699032478867,0.2106919006839505,0.11284629246587774,0.18167800162282474,1.1434767042265714,1.0306304117606937,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,1.0,0.0,120349.23062435012,1.2034923062435012,0.3869818416820301,0.34954848598344035,0.16694087688700676,0.21947652466780904,1.4757486401304905,1.3088077632434838,0.0,0.0,0.0,0.42988093549383344,-0.03810490437294134,0.09068128405452869,0.2070057047097975,-0.0645578401512068,0.11221591490983618,1,True
mean_reversion,fail,False,"too_few_closed_trades,insufficient_advantage_vs_spy,insufficient_advantage_vs_equal_weight",True,walk_forward,-999.0,alpaca,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,192.0,10.0,4.0,123.56564811750002,0.0012356564811750001,0.0004702639269731357,0.0006172667519157571,0.0002743637146404021,0.0005775035562781149,1.0688139208784528,1.0685395571638123,1.0,24.75,0.030615423084057153,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,22.0,11.0,215.3692900834909,0.0021536929008349093,0.0013236228078019607,0.001212852704477907,0.0004507888721059228,0.0009125958758069181,1.3286681878373763,1.3282173989652704,1.0,26.363636363636363,0.0673566077449745,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,192.0,1.0,0.0,111316.08655571798,1.1131608655571799,0.20608108108108114,0.27881188213013264,0.13695570945681723,0.1937510518627136,1.3659289215171901,1.228973212060373,0.0,0.0,0.0,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,83.0,1.0,0.0,100091.29269679672,1.0009129269679673,0.03854405454652321,0.12167862372257843,0.09131166161057025,0.13838050269314203,0.899066842587228,0.8077551809766578,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,1.0,0.0,114369.51631410736,1.1436951631410737,0.2599835983740997,0.23586415803784155,0.13695570945681723,0.17896316149195934,1.2726029715827316,1.1356472621259144,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,192.0,1.0,0.0,116888.158986506,1.16888158986506,0.2670560888677862,0.3643303502055695,0.16694087688700676,0.2286357424915671,1.4730773639105585,1.3061364870235517,0.0,0.0,0.0,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,83.0,1.0,0.0,99580.77869289486,0.9958077869289487,0.06499699032478867,0.2106919006839505,0.11284629246587774,0.18167800162282474,1.1434767042265714,1.0306304117606937,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,1.0,0.0,120349.23062435012,1.2034923062435012,0.3869818416820301,0.34954848598344035,0.16694087688700676,0.21947652466780904,1.4757486401304905,1.3088077632434838,0.0,0.0,0.0,-0.8077551809766578,-0.03854405454652321,0.09131166161057025,-1.0306304117606937,-0.06499699032478867,0.11284629246587774,2,False
trend_trailing_stop,fail,False,"too_few_closed_trades,insufficient_advantage_vs_spy,insufficient_advantage_vs_equal_weight",True,walk_forward,-999.0,alpaca,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,192.0,17.0,8.0,310.6362658248177,0.003106362658248177,0.0001780899320975582,0.00023374953987542746,0.0006660194460346158,0.0007671034121915931,0.3050652145416065,0.3043991950955719,0.625,33.75,0.051205078658115,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,36.0,17.0,325.4196817645273,0.003254196817645273,-0.00020967162169149844,-0.00019213713448318348,0.001125559608244675,0.0007612981324597223,-0.25202442522203217,-0.25314998483027684,0.35294117647058826,23.0,0.1077482120219027,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,192.0,1.0,0.0,111316.08655571798,1.1131608655571799,0.20608108108108114,0.27881188213013264,0.13695570945681723,0.1937510518627136,1.3659289215171901,1.228973212060373,0.0,0.0,0.0,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,83.0,1.0,0.0,100091.29269679672,1.0009129269679673,0.03854405454652321,0.12167862372257843,0.09131166161057025,0.13838050269314203,0.899066842587228,0.8077551809766578,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,1.0,0.0,114369.51631410736,1.1436951631410737,0.2599835983740997,0.23586415803784155,0.13695570945681723,0.17896316149195934,1.2726029715827316,1.1356472621259144,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,192.0,1.0,0.0,116888.158986506,1.16888158986506,0.2670560888677862,0.3643303502055695,0.16694087688700676,0.2286357424915671,1.4730773639105585,1.3061364870235517,0.0,0.0,0.0,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,83.0,1.0,0.0,99580.77869289486,0.9958077869289487,0.06499699032478867,0.2106919006839505,0.11284629246587774,0.18167800162282474,1.1434767042265714,1.0306304117606937,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,1.0,0.0,120349.23062435012,1.2034923062435012,0.3869818416820301,0.34954848598344035,0.16694087688700676,0.21947652466780904,1.4757486401304905,1.3088077632434838,0.0,0.0,0.0,-0.8077551809766578,-0.03854405454652321,0.09131166161057025,-1.0306304117606937,-0.06499699032478867,0.11284629246587774,3,False
momentum,fail,False,insufficient_advantage_vs_equal_weight,True,walk_forward,-999.0,alpaca,0.41729336010192,0.2625162447425417,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,192.0,74.0,36.0,534.9113614811979,0.005349113614811979,0.001667624368176579,0.0021893270817558985,0.00048690096990589016,0.0011425995953428917,1.9145781640424082,1.9140912630725024,0.5,12.305555555555555,0.2234996391058262,83.0,19.0,8.0,309.10108820650606,0.0030910108820650607,0.00027247903501459447,0.0008275152583019363,0.00042995087408548294,0.0008255724177297892,1.002353233210303,1.0019232823362174,0.125,7.625,0.05660421420966337,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,111.0,54.0,542.2100184632363,0.005422100184632363,0.002245156464045106,0.002057186734054195,0.0007387754568612959,0.0011522505038843657,1.7841136262169408,1.7833748507600795,0.46296296296296297,11.851851851851851,0.3347147848813422,2.0,-0.0002075926533842698,-0.0008287546620017738,0.00044974943363290665,0.0008032814525208822,-0.7989704704287202,-0.799420219862353,0.18831168831168832,18.0,8.474025974025974,0.056677154064820365,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,192.0,1.0,0.0,111316.08655571798,1.1131608655571799,0.20608108108108114,0.27881188213013264,0.13695570945681723,0.1937510518627136,1.3659289215171901,1.228973212060373,0.0,0.0,0.0,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,83.0,1.0,0.0,100091.29269679672,1.0009129269679673,0.03854405454652321,0.12167862372257843,0.09131166161057025,0.13838050269314203,0.899066842587228,0.8077551809766578,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,1.0,0.0,114369.51631410736,1.1436951631410737,0.2599835983740997,0.23586415803784155,0.13695570945681723,0.17896316149195934,1.2726029715827316,1.1356472621259144,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-18T05:00:00+00:00,192.0,1.0,0.0,116888.158986506,1.16888158986506,0.2670560888677862,0.3643303502055695,0.16694087688700676,0.2286357424915671,1.4730773639105585,1.3061364870235517,0.0,0.0,0.0,2025-12-19T05:00:00+00:00,2026-04-21T04:00:00+00:00,83.0,1.0,0.0,99580.77869289486,0.9958077869289487,0.06499699032478867,0.2106919006839505,0.11284629246587774,0.18167800162282474,1.1434767042265714,1.0306304117606937,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-21T04:00:00+00:00,275.0,1.0,0.0,120349.23062435012,1.2034923062435012,0.3869818416820301,0.34954848598344035,0.16694087688700676,0.21947652466780904,1.4757486401304905,1.3088077632434838,0.0,0.0,0.0,0.19416810135955964,-0.038271575511508615,0.09088171073648477,-0.028707129424476285,-0.06472451128977408,0.11241634159179226,4,False
