strategy,variant,out_of_sample_risk_adjusted_score,out_of_sample_total_return,out_of_sample_max_drawdown
breakout,base,2.4958080600626236,0.0021416435750001295,0.0004901981779629194
breakout,entry_window_minus,2.514168154770492,0.002294694900000005,0.00048801341691129263
breakout,entry_window_plus,2.4958080600626236,0.0021416435750001295,0.0004901981779629194
