timestamp,symbol,side,qty,close,fill_price,notional,realized_pnl,holding_days,signal
2025-06-05 04:00:00+00:00,EEM,buy,106.0,46.75,46.773374999999994,4957.977749999999,0.0,0.0,long
2025-06-06 04:00:00+00:00,SPY,buy,8.0,598.975,599.2744875,4794.1959,0.0,0.0,long
2025-06-09 04:00:00+00:00,AMZN,buy,23.0,216.94,217.04846999999998,4992.114809999999,0.0,0.0,long
2025-08-01 04:00:00+00:00,AMZN,sell,23.0,214.855,214.7475725,4939.1941675,-52.920642499999786,53.0,exit
2025-10-10 04:00:00+00:00,EEM,sell,106.0,51.95,51.92402500000001,5503.946650000001,545.9689000000014,127.0,exit
2025-10-10 04:00:00+00:00,SPY,sell,8.0,653.275,652.9483625,5223.5869,429.39100000000053,126.0,exit
2025-10-20 04:00:00+00:00,AAPL,buy,19.0,262.245,262.3761225,4985.146327500001,0.0,0.0,long
2025-10-20 04:00:00+00:00,EEM,buy,91.0,54.93,54.957465,5001.129315,0.0,0.0,long
2025-10-24 04:00:00+00:00,AMD,buy,19.0,252.84,252.96642,4806.36198,0.0,0.0,long
2025-11-19 05:00:00+00:00,AMD,sell,19.0,223.48,223.36826,4243.99694,-562.3650400000001,26.0,exit
2025-11-20 05:00:00+00:00,EEM,sell,91.0,53.1,53.07345,4829.683950000001,-171.4453649999998,31.0,exit
2025-11-24 05:00:00+00:00,GOOGL,buy,15.0,318.38,318.53918999999996,4778.08785,0.0,0.0,long
2025-12-10 05:00:00+00:00,IWM,buy,19.0,254.84,254.96741999999998,4844.38098,0.0,0.0,long
2025-12-18 05:00:00+00:00,AAPL,sell,19.0,272.24,272.10388,5169.97372,184.82739249999992,59.0,window_close
2025-12-18 05:00:00+00:00,GOOGL,sell,15.0,302.46,302.30877,4534.63155,-243.45629999999971,24.0,window_close
2025-12-18 05:00:00+00:00,IWM,sell,19.0,248.695,248.5706525,4722.8423975,-121.53858249999965,8.0,window_close
