strategy,period,total_return,risk_adjusted_score,max_drawdown,closed_trades,regime
breakout,2025Q1,0.0,0.0,0.0,0.0,recovery
breakout,2025Q2,0.00031580879740333856,2.3330917244947758,0.0001355623746988055,2.0,recovery
breakout,2025Q3,0.001168107167733634,4.003872902007643,0.0002525413786550468,0.0,recovery
breakout,2025Q4,-0.00022917357039153874,-0.7549900956068116,0.0005218520503735835,2.0,recovery
breakout,2026Q1,-0.00046869654004433325,-2.7106220669261702,0.0006144310282409915,2.0,recovery
breakout,2026Q2,0.0,0.0,0.0,0.0,recovery
