timestamp,symbol,side,qty,close,fill_price,notional,realized_pnl,holding_days,signal
2025-08-08 04:00:00+00:00,XLF,buy,8.680555,51.84,51.86592,450.2249711856,0.0,0.0,long
2025-10-10 04:00:00+00:00,XLF,sell,8.680555,52.18,52.15391,452.72488422005006,2.4999130344500053,63.0,exit
2025-10-13 04:00:00+00:00,AAPL,buy,1.817888,247.54,247.66376999999997,450.2249955177599,0.0,0.0,long
2025-10-13 04:00:00+00:00,SPY,buy,0.678666,663.065,663.3965325,450.22467112564505,0.0,0.0,long
2025-11-18 05:00:00+00:00,SPY,sell,0.678666,660.16,659.82992,447.80413248672,-2.420538638925013,36.0,exit
2025-12-15 05:00:00+00:00,AAPL,sell,1.817888,274.115,273.97794250000004,498.06121393544004,47.83621841768012,63.0,exit
2025-12-18 05:00:00+00:00,SPY,buy,0.665173,676.515,676.8532574999999,450.22451185104745,0.0,0.0,long
2026-01-20 05:00:00+00:00,SPY,sell,0.665173,677.66,677.32117,450.53575461241,0.3112427613625831,33.0,exit
2026-01-21 05:00:00+00:00,SPY,buy,0.656608,685.34,685.68267,450.22472658336,0.0,0.0,long
2026-02-05 05:00:00+00:00,EEM,buy,7.690992,58.51,58.539255,450.22494189095994,0.0,0.0,long
2026-03-03 05:00:00+00:00,EEM,sell,7.690992,58.46,58.43077,449.39058462383997,-0.8343572671199585,26.0,exit
2026-03-03 05:00:00+00:00,EWZ,buy,12.2183,36.83,36.848414999999996,450.22498899449994,0.0,0.0,long
2026-03-05 05:00:00+00:00,EWZ,sell,12.2183,36.37,36.351815,444.1573812145,-6.067607779999923,2.0,exit
2026-03-09 04:00:00+00:00,EWZ,buy,12.13265,37.09,37.108545,450.22498849425,0.0,0.0,long
2026-03-12 04:00:00+00:00,EWZ,sell,12.13265,36.125,36.1069375,438.072835259375,-12.152153234874984,3.0,exit
2026-03-12 04:00:00+00:00,SPY,sell,0.656608,666.05,665.716975,437.11509152080004,-13.109635062559988,49.0,exit
2026-03-16 04:00:00+00:00,EWZ,buy,12.313585,36.545,36.5632725,450.22496380691246,0.0,0.0,long
2026-03-20 04:00:00+00:00,EWZ,sell,12.313585,35.07,35.052465000000005,431.62150723702507,-18.603456569887395,4.0,exit
2026-04-09 04:00:00+00:00,EWZ,buy,11.100148,40.54,40.560269999999996,450.22499991996,0.0,0.0,long
