timestamp,symbol,side,qty,close,fill_price,notional,realized_pnl,holding_days,signal
2025-08-08 04:00:00+00:00,AMZN,buy,22.0,222.695,222.8063475,4901.739645,0.0,0.0,long
2025-08-08 04:00:00+00:00,XLF,buy,96.0,51.84,51.86592,4979.12832,0.0,0.0,long
2025-08-19 04:00:00+00:00,NVDA,buy,28.0,175.66,175.74783,4920.93924,0.0,0.0,long
2025-09-05 04:00:00+00:00,NVDA,sell,28.0,167.07,166.986465,4675.6210200000005,-245.31821999999954,17.0,exit
2025-09-23 04:00:00+00:00,AMZN,sell,22.0,220.74,220.62963000000002,4853.851860000001,-47.88778499999927,46.0,exit
2025-09-23 04:00:00+00:00,KRE,buy,78.0,64.05,64.08202499999999,4998.397949999999,0.0,0.0,long
2025-09-30 04:00:00+00:00,GOOGL,buy,20.0,243.09,243.211545,4864.2309000000005,0.0,0.0,long
2025-10-01 04:00:00+00:00,KRE,sell,78.0,62.96,62.928520000000006,4908.42456,-89.97338999999855,8.0,exit
2025-10-01 04:00:00+00:00,BAC,buy,98.0,50.65,50.675324999999994,4966.181849999999,0.0,0.0,long
2025-10-08 04:00:00+00:00,BAC,sell,98.0,49.84,49.81508000000001,4881.877840000001,-84.30400999999851,7.0,exit
2025-10-10 04:00:00+00:00,GOOGL,sell,20.0,236.57,236.451715,4729.0343,-135.19659999999988,10.0,exit
2025-10-10 04:00:00+00:00,XLF,sell,96.0,52.18,52.15391,5006.775360000001,27.64704000000006,63.0,exit
2025-10-13 04:00:00+00:00,GOOGL,buy,20.0,244.14,244.26206999999997,4885.241399999999,0.0,0.0,long
2025-10-13 04:00:00+00:00,AAPL,buy,20.0,247.54,247.66376999999997,4953.2753999999995,0.0,0.0,long
2025-10-14 04:00:00+00:00,EEM,buy,94.0,52.97,52.99648499999999,4981.6695899999995,0.0,0.0,long
2025-11-18 05:00:00+00:00,EEM,sell,94.0,54.025,53.9979875,5075.8108250000005,94.14123500000075,35.0,exit
2025-12-15 05:00:00+00:00,AAPL,sell,20.0,274.115,273.97794250000004,5479.558850000001,526.2834500000014,63.0,exit
2025-12-17 05:00:00+00:00,GOOGL,sell,20.0,296.65,296.501675,5930.0335,1044.7921000000001,65.0,exit
2025-12-18 05:00:00+00:00,SPY,buy,7.0,676.515,676.8532574999999,4737.9728024999995,0.0,0.0,long
2025-12-19 05:00:00+00:00,GOOGL,buy,16.0,307.21,307.36360499999995,4917.817679999999,0.0,0.0,long
2025-12-29 05:00:00+00:00,IWM,buy,20.0,249.88,250.00493999999998,5000.0988,0.0,0.0,long
2025-12-31 05:00:00+00:00,IWM,sell,20.0,246.12,245.99694000000002,4919.938800000001,-80.15999999999906,2.0,exit
2026-01-20 05:00:00+00:00,SPY,sell,7.0,677.66,677.32117,4741.24819,3.2753875000008748,33.0,exit
2026-01-21 05:00:00+00:00,SPY,buy,7.0,685.34,685.68267,4799.77869,0.0,0.0,long
2026-02-11 05:00:00+00:00,GOOGL,sell,16.0,310.78,310.62460999999996,4969.993759999999,52.176080000000184,54.0,exit
2026-02-12 05:00:00+00:00,IWM,buy,19.0,259.57,259.69978499999996,4934.295915,0.0,0.0,long
2026-02-23 05:00:00+00:00,KRE,buy,72.0,68.73,68.764365,4951.03428,0.0,0.0,long
2026-02-27 05:00:00+00:00,KRE,sell,72.0,66.74,66.70663,4802.87736,-148.15691999999956,4.0,exit
2026-03-02 05:00:00+00:00,EFA,buy,48.0,103.26,103.31163,4958.95824,0.0,0.0,long
2026-03-03 05:00:00+00:00,EFA,sell,48.0,100.1,100.04995,4802.3976,-156.56063999999992,1.0,exit
2026-03-03 05:00:00+00:00,EWZ,buy,135.0,36.83,36.848414999999996,4974.536024999999,0.0,0.0,long
2026-03-05 05:00:00+00:00,EWZ,sell,135.0,36.37,36.351815,4907.495025,-67.04099999999914,2.0,exit
2026-03-06 05:00:00+00:00,IWM,sell,19.0,250.88,250.75456,4764.3366399999995,-169.95927499999934,22.0,exit
2026-03-09 04:00:00+00:00,EWZ,buy,134.0,37.09,37.108545,4972.54503,0.0,0.0,long
2026-03-12 04:00:00+00:00,EWZ,sell,134.0,36.125,36.1069375,4838.329625,-134.2154049999998,3.0,exit
2026-03-12 04:00:00+00:00,SPY,sell,7.0,666.05,665.716975,4660.018825,-139.75986499999988,49.0,exit
2026-03-16 04:00:00+00:00,EWZ,buy,136.0,36.545,36.5632725,4972.60506,0.0,0.0,long
2026-03-20 04:00:00+00:00,EWZ,sell,136.0,35.07,35.052465000000005,4767.1352400000005,-205.46981999999883,4.0,exit
2026-04-09 04:00:00+00:00,EWZ,buy,123.0,40.54,40.560269999999996,4988.91321,0.0,0.0,long
2026-04-15 04:00:00+00:00,QQQ,buy,7.0,637.24,637.55862,4462.91034,0.0,0.0,long
2026-04-15 04:00:00+00:00,SPY,buy,7.0,699.75,700.099875,4900.699125,0.0,0.0,long
