strategy,variant,out_of_sample_risk_adjusted_score,out_of_sample_total_return,out_of_sample_max_drawdown
breakout,base,1.366638749706053,0.00016274060000021073,0.00012976660578378763
breakout,entry_window_minus,1.366638749706053,0.00016274060000021073,0.00012976660578378763
breakout,entry_window_plus,1.366638749706053,0.00016274060000021073,0.00012976660578378763
