strategy,period,total_return,risk_adjusted_score,max_drawdown,closed_trades,regime
breakout,2025Q1,0.0,0.0,0.0,0.0,recovery
breakout,2025Q2,0.0003300756000002014,3.0438808400299386,7.597160366834554e-05,0.0,recovery
breakout,2025Q3,-0.00010133104999998643,-1.112602390573685,0.00014789311277296768,0.0,recovery
breakout,2025Q4,-9.242560000000122e-05,-1.890460494004531,0.0001503912811556818,0.0,recovery
breakout,2026Q1,0.0,0.0,0.0,0.0,recovery
breakout,2026Q2,0.0,0.0,0.0,0.0,recovery
