strategy,recommendation,benchmark_valid,benchmark_invalid_reasons,walk_forward_available,evaluation_mode,selection_score,source,sensitivity_stability_score,symbol_concentration,in_sample_start_at,in_sample_end_at,out_of_sample_start_at,out_of_sample_end_at,in_sample_trading_days,in_sample_trades,in_sample_closed_trades,in_sample_gross_exposure,in_sample_gross_exposure_usage,in_sample_total_return,in_sample_annualized_return,in_sample_max_drawdown,in_sample_volatility,in_sample_sharpe_like,in_sample_risk_adjusted_score,in_sample_win_rate,in_sample_avg_holding_days,in_sample_turnover,out_of_sample_trading_days,out_of_sample_trades,out_of_sample_closed_trades,out_of_sample_gross_exposure,out_of_sample_gross_exposure_usage,out_of_sample_total_return,out_of_sample_annualized_return,out_of_sample_max_drawdown,out_of_sample_volatility,out_of_sample_sharpe_like,out_of_sample_risk_adjusted_score,out_of_sample_win_rate,out_of_sample_avg_holding_days,out_of_sample_turnover,combined_start_at,combined_end_at,combined_trading_days,combined_trades,combined_closed_trades,combined_gross_exposure,combined_gross_exposure_usage,combined_total_return,combined_annualized_return,combined_max_drawdown,combined_volatility,combined_sharpe_like,combined_risk_adjusted_score,combined_win_rate,combined_avg_holding_days,combined_turnover,walk_forward_folds,walk_forward_total_return,walk_forward_annualized_return,walk_forward_max_drawdown,walk_forward_volatility,walk_forward_sharpe_like,walk_forward_risk_adjusted_score,walk_forward_win_rate,walk_forward_closed_trades,walk_forward_avg_holding_days,walk_forward_turnover,spy_in_sample_start_at,spy_in_sample_end_at,spy_in_sample_trading_days,spy_in_sample_trades,spy_in_sample_closed_trades,spy_in_sample_gross_exposure,spy_in_sample_gross_exposure_usage,spy_in_sample_total_return,spy_in_sample_annualized_return,spy_in_sample_max_drawdown,spy_in_sample_volatility,spy_in_sample_sharpe_like,spy_in_sample_risk_adjusted_score,spy_in_sample_win_rate,spy_in_sample_avg_holding_days,spy_in_sample_turnover,spy_out_of_sample_start_at,spy_out_of_sample_end_at,spy_out_of_sample_trading_days,spy_out_of_sample_trades,spy_out_of_sample_closed_trades,spy_out_of_sample_gross_exposure,spy_out_of_sample_gross_exposure_usage,spy_out_of_sample_total_return,spy_out_of_sample_annualized_return,spy_out_of_sample_max_drawdown,spy_out_of_sample_volatility,spy_out_of_sample_sharpe_like,spy_out_of_sample_risk_adjusted_score,spy_out_of_sample_win_rate,spy_out_of_sample_avg_holding_days,spy_out_of_sample_turnover,spy_combined_start_at,spy_combined_end_at,spy_combined_trading_days,spy_combined_trades,spy_combined_closed_trades,spy_combined_gross_exposure,spy_combined_gross_exposure_usage,spy_combined_total_return,spy_combined_annualized_return,spy_combined_max_drawdown,spy_combined_volatility,spy_combined_sharpe_like,spy_combined_risk_adjusted_score,spy_combined_win_rate,spy_combined_avg_holding_days,spy_combined_turnover,equal_weight_in_sample_start_at,equal_weight_in_sample_end_at,equal_weight_in_sample_trading_days,equal_weight_in_sample_trades,equal_weight_in_sample_closed_trades,equal_weight_in_sample_gross_exposure,equal_weight_in_sample_gross_exposure_usage,equal_weight_in_sample_total_return,equal_weight_in_sample_annualized_return,equal_weight_in_sample_max_drawdown,equal_weight_in_sample_volatility,equal_weight_in_sample_sharpe_like,equal_weight_in_sample_risk_adjusted_score,equal_weight_in_sample_win_rate,equal_weight_in_sample_avg_holding_days,equal_weight_in_sample_turnover,equal_weight_out_of_sample_start_at,equal_weight_out_of_sample_end_at,equal_weight_out_of_sample_trading_days,equal_weight_out_of_sample_trades,equal_weight_out_of_sample_closed_trades,equal_weight_out_of_sample_gross_exposure,equal_weight_out_of_sample_gross_exposure_usage,equal_weight_out_of_sample_total_return,equal_weight_out_of_sample_annualized_return,equal_weight_out_of_sample_max_drawdown,equal_weight_out_of_sample_volatility,equal_weight_out_of_sample_sharpe_like,equal_weight_out_of_sample_risk_adjusted_score,equal_weight_out_of_sample_win_rate,equal_weight_out_of_sample_avg_holding_days,equal_weight_out_of_sample_turnover,equal_weight_combined_start_at,equal_weight_combined_end_at,equal_weight_combined_trading_days,equal_weight_combined_trades,equal_weight_combined_closed_trades,equal_weight_combined_gross_exposure,equal_weight_combined_gross_exposure_usage,equal_weight_combined_total_return,equal_weight_combined_annualized_return,equal_weight_combined_max_drawdown,equal_weight_combined_volatility,equal_weight_combined_sharpe_like,equal_weight_combined_risk_adjusted_score,equal_weight_combined_win_rate,equal_weight_combined_avg_holding_days,equal_weight_combined_turnover,spy_out_of_sample_risk_adjusted_score_delta,spy_out_of_sample_total_return_delta,spy_out_of_sample_max_drawdown_delta,equal_weight_out_of_sample_risk_adjusted_score_delta,equal_weight_out_of_sample_total_return_delta,equal_weight_out_of_sample_max_drawdown_delta,rank,winner
mean_reversion,fail,False,"too_few_closed_trades,insufficient_advantage_vs_spy,insufficient_advantage_vs_equal_weight",True,walk_forward,-999.0,alpaca,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,4.0,2.0,117.66675182481752,0.0011766675182481752,0.0006988295499998909,0.0006427011210961009,0.00046878329999988644,0.0006356083017095046,1.0111533786658968,1.010684595365897,1.0,29.5,0.03334054225,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,191.0,1.0,0.0,111267.43722821858,1.1126743722821857,0.1970156172003137,0.2677764786619603,0.13695570945681723,0.19411227676130394,1.3190492551421893,1.182093545685372,0.0,0.0,0.0,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,83.0,1.0,0.0,100629.99164125072,1.006299916412507,0.04770773744854129,0.15199879669674998,0.09131166161057036,0.1385684407539862,1.0906227953753367,0.9993111337647663,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,1.0,0.0,114327.07527935079,1.1432707527935078,0.26362048063895016,0.24010270465590877,0.13695570945681723,0.17925261657221092,1.2899521859731697,1.1529964765163525,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,191.0,1.0,0.0,116836.75872524804,1.1683675872524804,0.2581903271424191,0.3539496166873555,0.16694087688700676,0.2291391476252633,1.4369635592140046,1.270022682326998,0.0,0.0,0.0,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,83.0,1.0,0.0,100987.12779027768,1.0098712779027768,0.08172486410859281,0.2693563935688903,0.11378995406860537,0.18487115926954895,1.3830600296842026,1.2692700756155972,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,1.0,0.0,120282.26364061346,1.2028226364061345,0.38469191129406455,0.348974163551254,0.16694087688700676,0.21987637954192094,1.4715237132899968,1.3045828364029899,0.0,0.0,0.0,-0.9993111337647663,-0.04770773744854129,0.09131166161057036,-1.2692700756155972,-0.08172486410859281,0.11378995406860537,1,True
momentum,fail,False,"too_few_closed_trades,insufficient_advantage_vs_spy,insufficient_advantage_vs_equal_weight",True,walk_forward,-999.0,alpaca,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,191.0,5.0,2.0,344.32638743455493,0.0034432638743455493,-0.0001332739249998438,-0.00017583410640331643,0.0009313404355042465,0.0011322304506015824,-0.15474622009286834,-0.1556775605283726,0.5,65.0,0.038651984725000005,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,17.0,8.0,480.3289598540146,0.004803289598540146,-0.000246832499999905,-0.0002270160818725886,0.001720468646623008,0.0013658114393754253,-0.16554913233607269,-0.1672696009826957,0.25,27.25,0.1428698372,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,191.0,1.0,0.0,111267.43722821858,1.1126743722821857,0.1970156172003137,0.2677764786619603,0.13695570945681723,0.19411227676130394,1.3190492551421893,1.182093545685372,0.0,0.0,0.0,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,83.0,1.0,0.0,100629.99164125072,1.006299916412507,0.04770773744854129,0.15199879669674998,0.09131166161057036,0.1385684407539862,1.0906227953753367,0.9993111337647663,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,1.0,0.0,114327.07527935079,1.1432707527935078,0.26362048063895016,0.24010270465590877,0.13695570945681723,0.17925261657221092,1.2899521859731697,1.1529964765163525,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,191.0,1.0,0.0,116836.75872524804,1.1683675872524804,0.2581903271424191,0.3539496166873555,0.16694087688700676,0.2291391476252633,1.4369635592140046,1.270022682326998,0.0,0.0,0.0,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,83.0,1.0,0.0,100987.12779027768,1.0098712779027768,0.08172486410859281,0.2693563935688903,0.11378995406860537,0.18487115926954895,1.3830600296842026,1.2692700756155972,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,1.0,0.0,120282.26364061346,1.2028226364061345,0.38469191129406455,0.348974163551254,0.16694087688700676,0.21987637954192094,1.4715237132899968,1.3045828364029899,0.0,0.0,0.0,-0.9993111337647663,-0.04770773744854129,0.09131166161057036,-1.2692700756155972,-0.08172486410859281,0.11378995406860537,2,False
trend_trailing_stop,fail,False,"too_few_closed_trades,insufficient_advantage_vs_spy,insufficient_advantage_vs_equal_weight",True,walk_forward,-999.0,alpaca,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,191.0,4.0,2.0,395.5067015706807,0.003955067015706807,0.0008383834750000929,0.0011062875134952854,0.00036292558092521077,0.000851235575208265,1.299335662746471,1.2989727371655457,1.0,63.0,0.033332622475,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,11.0,5.0,452.9699087591241,0.004529699087591241,0.00044355245000016197,0.0004079314866909378,0.0009242819985446626,0.0008924831355006474,0.4574281400482875,0.45650385804974286,0.6,42.4,0.08649939960000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,191.0,1.0,0.0,111267.43722821858,1.1126743722821857,0.1970156172003137,0.2677764786619603,0.13695570945681723,0.19411227676130394,1.3190492551421893,1.182093545685372,0.0,0.0,0.0,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,83.0,1.0,0.0,100629.99164125072,1.006299916412507,0.04770773744854129,0.15199879669674998,0.09131166161057036,0.1385684407539862,1.0906227953753367,0.9993111337647663,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,1.0,0.0,114327.07527935079,1.1432707527935078,0.26362048063895016,0.24010270465590877,0.13695570945681723,0.17925261657221092,1.2899521859731697,1.1529964765163525,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,191.0,1.0,0.0,116836.75872524804,1.1683675872524804,0.2581903271424191,0.3539496166873555,0.16694087688700676,0.2291391476252633,1.4369635592140046,1.270022682326998,0.0,0.0,0.0,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,83.0,1.0,0.0,100987.12779027768,1.0098712779027768,0.08172486410859281,0.2693563935688903,0.11378995406860537,0.18487115926954895,1.3830600296842026,1.2692700756155972,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,1.0,0.0,120282.26364061346,1.2028226364061345,0.38469191129406455,0.348974163551254,0.16694087688700676,0.21987637954192094,1.4715237132899968,1.3045828364029899,0.0,0.0,0.0,-0.9993111337647663,-0.04770773744854129,0.09131166161057036,-1.2692700756155972,-0.08172486410859281,0.11378995406860537,3,False
breakout,fail,False,"too_few_closed_trades,excess_symbol_concentration",True,walk_forward,-999.0,alpaca,0.0,1.0,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,191.0,3.0,1.0,617.2083246073299,0.006172083246073299,0.0012628398250000838,0.0016664910585315607,0.0006040344622533222,0.0010223763018283496,1.6291771837115547,1.6285731492493014,1.0,127.0,0.026623789675,83.0,1.0,0.0,87.59313253012047,0.0008759313253012047,0.00016274060000021073,0.0004941858589502246,0.00012976660578378763,0.0003615313167999217,1.3667685163118368,1.366638749706053,0.0,0.0,0.0089232594,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,7.0,3.0,655.1952007299269,0.0065519520072992695,0.0008767788750001504,0.000806352196213167,0.0011599605396492851,0.001292265367506227,0.6243791712600691,0.6232192107204199,0.3333333333333333,92.33333333333333,0.060346339524999994,2.0,-0.00014716999999997427,-0.0005884201428902336,0.0002746699999999769,0.0005603196721892624,-0.5251031179580767,-0.5253777879580768,0.0,0.0,0.0,0.004342169999999999,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,191.0,1.0,0.0,111267.43722821858,1.1126743722821857,0.1970156172003137,0.2677764786619603,0.13695570945681723,0.19411227676130394,1.3190492551421893,1.182093545685372,0.0,0.0,0.0,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,83.0,1.0,0.0,100629.99164125072,1.006299916412507,0.04770773744854129,0.15199879669674998,0.09131166161057036,0.1385684407539862,1.0906227953753367,0.9993111337647663,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,1.0,0.0,114327.07527935079,1.1432707527935078,0.26362048063895016,0.24010270465590877,0.13695570945681723,0.17925261657221092,1.2899521859731697,1.1529964765163525,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2025-12-17T05:00:00+00:00,191.0,1.0,0.0,116836.75872524804,1.1683675872524804,0.2581903271424191,0.3539496166873555,0.16694087688700676,0.2291391476252633,1.4369635592140046,1.270022682326998,0.0,0.0,0.0,2025-12-18T05:00:00+00:00,2026-04-20T04:00:00+00:00,83.0,1.0,0.0,100987.12779027768,1.0098712779027768,0.08172486410859281,0.2693563935688903,0.11378995406860537,0.18487115926954895,1.3830600296842026,1.2692700756155972,0.0,0.0,0.0,2025-03-18T04:00:00+00:00,2026-04-20T04:00:00+00:00,274.0,1.0,0.0,120282.26364061346,1.2028226364061345,0.38469191129406455,0.348974163551254,0.16694087688700676,0.21987637954192094,1.4715237132899968,1.3045828364029899,0.0,0.0,0.0,0.3673276159412867,-0.04754499684854108,0.09118189500478657,0.0973686740904558,-0.0815621235085926,0.11366018746282158,4,False
