timestamp,symbol,side,qty,close,fill_price,notional,realized_pnl,holding_days,signal,walk_forward_fold
2025-12-04 05:00:00+00:00,EWZ,buy,25.0,34.72,34.737359999999995,868.4339999999999,0.0,0.0,long,1
