timestamp,symbol,side,qty,close,fill_price,notional,realized_pnl,holding_days,signal
2025-08-08 04:00:00+00:00,AMZN,buy,22.0,222.695,222.8063475,4901.739645,0.0,0.0,long
2025-08-08 04:00:00+00:00,XLF,buy,96.0,51.84,51.86592,4979.12832,0.0,0.0,long
2025-08-19 04:00:00+00:00,NVDA,buy,28.0,175.66,175.74783,4920.93924,0.0,0.0,long
2025-09-05 04:00:00+00:00,NVDA,sell,28.0,167.07,166.986465,4675.6210200000005,-245.31821999999954,17.0,exit
2025-09-23 04:00:00+00:00,AMZN,sell,22.0,220.74,220.62963000000002,4853.851860000001,-47.88778499999927,46.0,exit
2025-09-23 04:00:00+00:00,KRE,buy,78.0,64.05,64.08202499999999,4998.397949999999,0.0,0.0,long
2025-09-30 04:00:00+00:00,GOOGL,buy,20.0,243.09,243.211545,4864.2309000000005,0.0,0.0,long
2025-10-01 04:00:00+00:00,KRE,sell,78.0,62.96,62.928520000000006,4908.42456,-89.97338999999855,8.0,exit
2025-10-01 04:00:00+00:00,BAC,buy,98.0,50.65,50.675324999999994,4966.181849999999,0.0,0.0,long
2025-10-08 04:00:00+00:00,BAC,sell,98.0,49.84,49.81508000000001,4881.877840000001,-84.30400999999851,7.0,exit
2025-10-10 04:00:00+00:00,GOOGL,sell,20.0,236.57,236.451715,4729.0343,-135.19659999999988,10.0,exit
2025-10-10 04:00:00+00:00,XLF,sell,96.0,52.18,52.15391,5006.775360000001,27.64704000000006,63.0,exit
2025-10-13 04:00:00+00:00,GOOGL,buy,20.0,244.14,244.26206999999997,4885.241399999999,0.0,0.0,long
2025-10-13 04:00:00+00:00,AAPL,buy,20.0,247.54,247.66376999999997,4953.2753999999995,0.0,0.0,long
2025-10-14 04:00:00+00:00,EEM,buy,94.0,52.97,52.99648499999999,4981.6695899999995,0.0,0.0,long
2025-11-18 05:00:00+00:00,EEM,sell,94.0,54.025,53.9979875,5075.8108250000005,94.14123500000075,35.0,exit
2025-12-15 05:00:00+00:00,AAPL,sell,20.0,274.115,273.97794250000004,5479.558850000001,526.2834500000014,63.0,exit
2025-12-17 05:00:00+00:00,GOOGL,sell,20.0,296.65,296.501675,5930.0335,1044.7921000000001,65.0,exit
2025-12-18 05:00:00+00:00,SPY,buy,7.0,676.515,676.8532574999999,4737.9728024999995,0.0,0.0,long
